alt,transcript,link,alpha,wmp_ratio
HOUSE_OK01_HERN_A_COUPLE_YEARS,"I've only been in Congress a couple years the man most of those guys couldn't get hard to mop floors. They love to talk but really love to get nothing done. That's why I'm for term limits. If we can't pass a budget, we shouldn't get paid during the government shutdown. I gave my sour to the veterans groups right now, but if we can get this election, right? Look at this country back, right? I'm Kevin Hart and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_OK01_HERN_A_COUPLE_YEARS.wmv,0.7990388,0.212829736211031
HOUSE_OR04_SKARLATOS_NATIONAL_GUARDSMAN,"The Oregon National Guardsmen who stopped Terrorist on a us-bound train. Banning members of Congress from becoming lobbyists, a politician's worst nightmare of patriot. Scarlato's puts country ahead of party. Join me, and let's stand up for Oregon Alex Collins for congress. I'm Alex and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_OR04_SKARLATOS_NATIONAL_GUARDSMAN.wmv,0.7990388,0.212829736211031
HOUSE_SC02_BOROUGHS_COMMERCIALS_LIKE_THESE,"Smart, you know, I hate commercials like this. I'm tired of politicians living off the taxpayers, as a term limits. A pay freeze for politicians. Wow. I'm at a rest and I approve this message. She's good people. I'm proud of her.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_SC02_BOROUGHS_COMMERCIALS_LIKE_THESE.wmv,0.7990388,0.212829736211031
HOUSE_SC02_BOROUGHS_HARD_WORK_AND_HANDSHAKES,Hard work and shakes. These things still mean. Something here here for a dare Burroughs was raised to pray and work hard. So she did a teacher justice department attorney and she's taking any corporate tax money should work for you.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_SC02_BOROUGHS_HARD_WORK_AND_HANDSHAKES.wmv,0.7990388,0.212829736211031
HOUSE_SC02_BOROUGHS_SQUADS,"I'm not running for congress to Squad. My squad soldiers, like my brother is forever for us.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_SC02_BOROUGHS_SQUADS.wmv,0.7990388,0.212829736211031
HOUSE_SC02_BOROUGHS_THE_LONGER_YOU_DRIVE_IT,"Something about a good truck in the longer. You drive it, the more you trust it. It's kind of the opposite with politicians. The longer, they're in d.c., The more they sell you out, and let you down. I'm at their Burrows. I'm for term limits. I paid 3 for politicians to pay raises for them. And let's stay balanced the budget for us. I don't know. Taking any corporate tax money. I work for you for ages, and that's why I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_SC02_BOROUGHS_THE_LONGER_YOU_DRIVE_IT.wmv,0.7990388,0.212829736211031
HOUSE_TN01_CFGACTION_TRUMP_NEEDS_FIGHTERS,"President Trump needs fighters in Congress. He needs Timothy Hill. A Seventh Generation, Tennessee, and he'll knows there are too many career politicians in Washington, so he'll backs Trump's push for term limits on Congress Hill will stand with Trump to take back our streets. He'll defend law enforcement against the leftist efforts to defund the police. Conservative Republicans, Timothy Hill for Trump for congress responsible for the content of December.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_TN01_CFGACTION_TRUMP_NEEDS_FIGHTERS.wmv,0.7990388,0.212829736211031
HOUSE_TN01_CLARK_BETTY_JONES,"Lot of people break promises, but not John Clark when he was Kingsport mayor. We have one of the lowest tax rates in the area. Made it easy to do, business, any tax increase in Congress and federal income tax increased. I know, John Clark because you make it to the bank, he's doing and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_TN01_CLARK_BETTY_JONES.wmv,0.7990388,0.212829736211031
HOUSE_TX12_CFGA_RAISE_HER_PAY_15,How many times has Kate Granger voted to raise her own Congressional? Pay 8 times for more pay and 10 times against term limits? Hey Granger. She's coming Washington production of responsible for the content of this advertising.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_TX12_CFGA_RAISE_HER_PAY_15.wmv,0.7990388,0.212829736211031
HOUSE_TX22_WALL_ROCK_SOLID,"Rock Solid Texas, am I in Congress Kathleen Walsh Christian conservative political Outsider flight from day one to pass term limits and a law that tells Congress no budget. No pay Kathleen, will stand with President Trump to drain the swamp. Stop Sanctuary cities and Deport criminal illegal, aliens, strong, conservative Choice, Kathleen, Barr.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_TX22_WALL_ROCK_SOLID.wmv,0.7990388,0.212829736211031
HOUSE_WI07_CFGACTION_WISCONSIN_COMMON_SENSE,"You know what President Trump leads in Congress for people with Wisconsin common sense like Tom Tiffany Tiffany will help Trump drain the swamp with top term limits. He has a friend to cut red tape on jaw producing Industries, like logging in mind, rolling back, Obama's over-reach and Tiffany is serious about finally. Passing the balanced budget amendment always constant original Tom Tiffany Conservative Republican for congress Club. For Growth Action is responsible for the content of this advertise.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_WI07_CFGACTION_WISCONSIN_COMMON_SENSE.wmv,0.7990388,0.212829736211031
PRES_STEYER_CRAZY,"Turn limits on Congress Washington insiders, one crazy for politicians corporations. It's not doing anything for real people on climate Healthcare willing to shake up, Washington. I'm Tom steyer and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_STEYER_CRAZY.wmv,0.7990388,0.212829736211031
PRES_STEYER_DIFFERENT_60,"Is a different kind of Canada, as conventional wisdom in 2016. We realize that too late. We can't make that same mistake. Again. We need a democratic nominee who can go to places like Iowa, Michigan and Pennsylvania and ft truck and how to create growth and prosperity for everyone. Not just the top 1%, I'll make climate change. My number one priority, and take emergency action on my plan, will create a four and a half million green. Good paying jobs in every part of the country.I miss an outside or I'll push for determining to end business as usual in Washington and put economic Justice first time Thomas tire. And I approve this message because we have to be Donald Trump. And to do that. We have to beat him on the economy.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_STEYER_DIFFERENT_60.wmv,0.7990388,0.212829736211031
PRES_STEYER_JUST_ONE_GUY,"Village politicians to rig the system. That's why we need to make Washington work for you. Thinking of McConnell, Lindsey Graham, Chuck Grassley. When you're in charge, we can finally deliver, Healthcare education, clean air, and water, and wages. You can live on the truth. We need action. I'm Tom steyer. And I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_STEYER_JUST_ONE_GUY.wmv,0.7990388,0.212829736211031
PRES_STEYER_LISTEN_60,"Every Democrat running for president, we all have Progressive plans to address the challenges facing. Our country is outside of Washington to end the corporate takeover of our democracy and torturing power to the American people. I'm proposing. Big reforms, like term limits, a national referendum and ending corporate money in politics as present. I'll declare climate change, an emergency on day one, and use those powers to finally address the climate crisis. And I spent 30 years building a successful international business, so I can take on Donald Trump on the economy and beat him unconscious tire. And I approve this message because there is nothing more powerful than the unified voice of the American people.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_STEYER_LISTEN_60.wmv,0.7990388,0.212829736211031
PRES_STEYER_TERM_LIMITS,Shouldn't be a lifetime appointment but members of Congress and the corporations who fought our democracy. I'm Tom steyer and I approve this message because the only way we get universal healthcare address climate change and make our economy more fair is to change business as usual in washing.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_STEYER_TERM_LIMITS.wmv,0.7990388,0.212829736211031
PRES_STEYER_THE_PROBLEM_60,"The American corporations in the people from the inside. I don't believe Washington politicians in. This comes down to whether you trust the politicians or the people. And if you say you trust the people, are you willing to stand up to the Insiders and the big corporations and give the people, the tools, they need to fix our democracy. A national referendum term limits eliminating, corporate money in politics, making it easy to vote. I trust the people and is present. I will give you tools. We need to fix our democracy.I'm Tom steyer, and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_STEYER_THE_PROBLEM_60.wmv,0.7990388,0.212829736211031
PRES_STEYER_UNDER_ATTACK,"Our democracy is under attack by corporations, who put profits over people for 10 years to fix this as president established. A national referendum to make your voice hurt and term limits for congress to ensure politicians, focus more on you than getting re-elected. It, I'm Tom steyer and I approve this message. Let's make change happen.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_STEYER_UNDER_ATTACK.wmv,0.7990388,0.212829736211031
USSEN_AL_TUBERVILLE_SMALL_TOWN_ALABAMA,"You know, Washington politicians could learn a lot from the folks at small-town Alabama, but not you, I'm running for the Senate term limits and a ban on politicians becoming lobbyists. If those Jokers won't balance the budget. They shouldn't get paid. No balanced budget. No paycheck will drain the swamp and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_AL_TUBERVILLE_SMALL_TOWN_ALABAMA.wmv,0.7990388,0.212829736211031
USSEN_IL_WILSON_TERM_LIMITS,Housing be safe. God bless.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_IL_WILSON_TERM_LIMITS.wmv,0.7990388,0.212829736211031
USSEN_KS_LINDSTROM_BACKWARDS,"Kansas is moving backwards. Career politicians are pushing socialism, government is shutting down businesses and churches. Democrats are suggesting defunding, the police. We need to stop the Kansas Insanity. I'm pro-life and pro God. I'll protect your constitutional rights. If you want Kansas to get moving in the right direction, vote for Dave Lindstrom, for the United States Senate on August 4th, and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_KS_LINDSTROM_BACKWARDS.wmv,0.7990388,0.212829736211031
USSEN_KS_LINDSTROM_BACKWARDS_GRAPHIC,"Kansas is moving backwards. Career politicians are pushing socialism, government is shutting down businesses and churches. Democrats are suggesting defunding, the police. We need to stop the Kansas Insanity. I'm pro-life and pro-choice. I'll protect your constitutional rights. If you want Kansas to get moving in the right direction, vote for Dave, Lindstrom for the United Center on August 4th, and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_KS_LINDSTROM_BACKWARDS_GRAPHIC.wmv,0.7990388,0.212829736211031
USSEN_KY_MCGRATH_MESSED_UP,"I'm Amy McGrath and we all know how messed up Healthcare is in our country. Mitch McConnell wasted a decade, trying to kill the Affordable. Care Act, all work to fix it by letting Medicare negotiate lower drug prices, protections for pre-existing conditions, like the coronavirus. The problem is that, Mitch McConnell and Congress are owned by the favor of term limits. I approve this message because I will only answer to you.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_KY_MCGRATH_MESSED_UP.wmv,0.7990388,0.212829736211031
USSEN_KY_MCGRATH_MESSED_UP_MCCONNELL,"I'm Amy McGrath and we all know how messed up Healthcare is in our country. Mitch McConnell wasted a decade, trying to kill the Affordable, Care Act all work to fix it by letting lower drug prices protections for pre-existing conditions, like the coronavirus. The problem. Is that Mitch McConnell and Congress are owned by the special interest only in favor of term limits. I approve this message because I will only answer to you.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_KY_MCGRATH_MESSED_UP_MCCONNELL.wmv,0.7990388,0.212829736211031
USSEN_KY_MCGRATH_SURE_THING,She's a marine protect the second amendment taxes for the middle class. Exactly. It's time to change Washington and I approve this message.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_KY_MCGRATH_SURE_THING.wmv,0.7990388,0.212829736211031
USSEN_KY_MCGRATH_SURE_THING_VA,"I think she's a marine protected. VA cut taxes for the middle class pass covid relief. Lower drug prices. Invest in infrastructure to create jobs and put God and family had a party exact. It's time to change Washington, this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_KY_MCGRATH_SURE_THING_VA.wmv,0.7990388,0.212829736211031
USSEN_KY_TRUEKYP_FALSE_ATTACKS,"Why on Earth is Mitch McConnell making false attacks against Brett. Baron after 36 years in Washington McConnell scared to be running a career politician. We can trust him to slash government. Waste and balance the budget and Veteran is 100%. Pro-second Amendment 100% pro-life. And yes, 100% limit the true conservative Red Baron for US. Senate Patriots is responsible for the content of December.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_KY_TRUEKYP_FALSE_ATTACKS.wmv,0.7990388,0.212829736211031
USSEN_KY_TRUEKYP_TRUE_CONSERVATIVE,"Bradbury Kentucky's, true conservative for US Senate. Red Baron is a farmer and businessman who will protect our liberties from Washington politicians. Baron will fight to win, waste and balance the budget and bear. What is 100% pro-second Amendment, 100% pro-life, and 100% Pro term limits. Sorry, Mitch. 36 years is too long. Your values and for free, goats for conservative-libertarian, Brad Barrett.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_KY_TRUEKYP_TRUE_CONSERVATIVE.wmv,0.7990388,0.212829736211031
USSEN_ME_LINN_BROKEN_SYSTEM,"The two party system is irreparably broken and we all know it racing prices for the five-year moratorium and he'll fire up the economy with student loan forgiveness, and pandemic relief from the ground up with $5,000 for every main family and 500 billion for small business, and he's calling for term limits. Now, I'm masculine and I approve this mess.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_LINN_BROKEN_SYSTEM.wmv,0.7990388,0.212829736211031
USSEN_ME_LINN_REVOLUTION_OF_INDEPENDENTS_30,"Dependent for Real Change in America, Florida maxlend.com right now. The economy, good student loan forgiveness and pandemic relief from the ground up with $5,000 for every main family and 500 billion for small businesses, and he's calling for term limits. Now back to a synagogue, I'm actually and I",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_ME_LINN_REVOLUTION_OF_INDEPENDENTS_30.wmv,0.7990388,0.212829736211031
USSEN_SC_SMP_THE_RUB,I love golf and playing golf with President Trump supposed power in for cuts to Medicare and Social Security and he's taking Millions from Special Interest. Years in Congress has turn Lindsey Graham into a living breathing example of the swamp. We need to get rid of.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_SC_SMP_THE_RUB.wmv,0.7990388,0.212829736211031
